#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "040.02"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "040"
DATASETAUXDATA SubmissionDate  = "05/06/2026"
DATASETAUXDATA Name            = "Paul Canoville"
DATASETAUXDATA Email           = "paul.canoville@qinetiq.com"
DATASETAUXDATA Institution     = "QinetiQ"
DATASETAUXDATA SolverName      = "Density Based (2025 R2)"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA"
DATASETAUXDATA GridId          = "ONERA-OAT15A_Cadence_Structured_REV02"
DATASETAUXDATA Notes           = ""



ZONE T="040.02 - ALPHA 0.50 - GRID 1 - WING SECTION  1"
AUXDATA GridLevel       = "1"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3.000000E+06"
AUXDATA Alpha           = "1.5"
AUXDATA Tstatic         = "271K"
AUXDATA CLtotal         = "0.80975934"
AUXDATA Eta             = "0"
AUXDATA Dt              = "-999"
AUXDATA CtuStart        = "-999"
AUXDATA CtuAvg          = "0.000958"
AUXDATA GridFileName    = "ONERA-OAT15A_Cadence_Structured_REV02_Level-1.cgns"
           
4.18523000E-06	-1.15000000E-02	1.14943000E-04	0.00000000E+00	1.03916000E+00	3.83321000E-03	1.39533215E-04	1.88683969E-23	3.83065763E-03
4.58541000E-06	-1.15000000E-02	-1.14889000E-04	1.73994470E-06	1.08337000E+00	2.98130000E-03	-1.18905592E-04	1.62400365E-23	2.97892421E-03
2.10811000E-05	-1.15000000E-02	3.49950000E-04	7.34616411E-05	9.86567000E-01	4.55685000E-03	4.79760669E-04	2.09166998E-23	4.53154625E-03
2.44273000E-05	-1.15000000E-02	-3.49568000E-04	8.80106015E-05	1.11613000E+00	1.98133000E-03	-2.50427851E-04	1.36637973E-23	1.96544353E-03
5.51117000E-05	-1.15000000E-02	5.95018000E-04	2.21423464E-04	9.25631000E-01	5.19253000E-03	8.73284277E-04	2.22127777E-23	5.11859044E-03
6.80222000E-05	-1.15000000E-02	-5.92906000E-04	2.77557094E-04	1.13693000E+00	6.48842000E-04	-1.45088689E-04	9.60843981E-24	6.32413829E-04
1.06477000E-04	-1.15000000E-02	8.49698000E-04	4.44754919E-04	8.56925000E-01	5.74532000E-03	1.29681021E-03	2.32526590E-23	5.59705835E-03
1.39800000E-04	-1.15000000E-02	-8.42284000E-04	5.89640164E-04	1.13912000E+00	3.18798000E-04	1.04076299E-04	5.78476902E-24	-3.01331292E-04
1.75512000E-04	-1.15000000E-02	1.11363000E-03	7.44912555E-04	7.80658000E-01	6.27257000E-03	1.74986022E-03	2.43906549E-23	6.02355463E-03
2.42867000E-04	-1.15000000E-02	-1.09449000E-03	1.03776571E-03	1.12032000E+00	1.72151000E-03	7.34687000E-04	3.02584814E-24	-1.55686645E-03
2.62891000E-04	-1.15000000E-02	1.38643000E-03	1.12482816E-03	6.96627000E-01	6.78637000E-03	2.23763520E-03	2.57656430E-23	6.40685951E-03
3.69613000E-04	-1.15000000E-02	1.66765000E-03	1.58884530E-03	6.04811000E-01	7.27275000E-03	2.75312965E-03	2.78225394E-23	6.73150481E-03
3.78456000E-04	-1.15000000E-02	-1.34644000E-03	1.62729383E-03	1.08571000E+00	2.77671000E-03	1.43767914E-03	1.82343876E-24	-2.37554127E-03
4.96892000E-04	-1.15000000E-02	1.95668000E-03	2.14224233E-03	5.05317000E-01	7.74779000E-03	3.30154071E-03	3.29045143E-23	7.00914772E-03
5.46197000E-04	-1.15000000E-02	-1.59576000E-03	2.35661580E-03	1.03794000E+00	3.54905000E-03	2.11428942E-03	1.26869844E-24	-2.85053071E-03
6.46183000E-04	-1.15000000E-02	2.25278000E-03	2.79134545E-03	3.98532000E-01	8.19220000E-03	3.87429737E-03	3.42364232E-23	7.21815518E-03
7.44760000E-04	-1.15000000E-02	-1.84107000E-03	3.21994890E-03	9.84077000E-01	4.01068000E-03	2.64732569E-03	2.46734912E-24	-3.01284589E-03
8.19077000E-04	-1.15000000E-02	2.55500000E-03	3.54307217E-03	2.85397000E-01	8.58834000E-03	4.45584923E-03	3.20125150E-23	7.34201283E-03
9.72506000E-04	-1.15000000E-02	-2.08192000E-03	4.21016692E-03	9.28811000E-01	4.25125000E-03	3.02715210E-03	3.35875062E-24	-2.98488357E-03
1.01722000E-03	-1.15000000E-02	2.86223000E-03	4.40457915E-03	1.67282000E-01	8.93968000E-03	5.03979231E-03	2.91244086E-23	7.38367235E-03
1.22792000E-03	-1.15000000E-02	-2.31845000E-03	5.32068278E-03	8.75064000E-01	4.34463000E-03	3.27465071E-03	2.92950444E-24	-2.85525710E-03
1.24228000E-03	-1.15000000E-02	3.17318000E-03	5.38311869E-03	4.61789000E-02	9.21646000E-03	5.59892649E-03	2.53089202E-23	7.32086549E-03
1.49586000E-03	-1.15000000E-02	3.48645000E-03	6.48566050E-03	-7.51065000E-02	9.39082000E-03	6.09872856E-03	3.62681744E-23	7.14092629E-03
