#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
# 
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "040.02"


# Column     1            2             3            4             5            6            7            8         9       10       11        12        13
VARIABLES = "ITERATION"  "GRID_LEVEL"  "GRID_SIZE"  "CONTINUITY"  "MOMENTUMX"  "MOMENTUMY"  "MOMENTUMZ"  "ENERGY"  "TURB1"  "TURB2" "CL_TOT"  "CD_TOT"  "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "040"
DATASETAUXDATA SubmissionDate  = "11/05/2026"
DATASETAUXDATA Name            = "Paul Canoville"
DATASETAUXDATA Email           = "paul.canoville@qinetiq.com"
DATASETAUXDATA Institution     = "QinetiQ"
DATASETAUXDATA SolverName      = "Density Based (Version 2025 R2)"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA"
DATASETAUXDATA GridId          = "Committee-provided - ONERA-OAT15A_Cadence_Unstructured_REV02"
DATASETAUXDATA Discretization  = "Finite Volume - Cell-centred"
DATASETAUXDATA Order           = "Second Order Upwind"
DATASETAUXDATA DistanceCalc    = "minimum Euclidean distance"
DATASETAUXDATA Notes           = ""


#-------------------------------------------------------------------------------
#  REQUIRED:  RESIDUAL DATA
#-------------------------------------------------------------------------------
ZONE T="040.02 - Alpha 1.50 - Grid Level 1"
AUXDATA Tstatic         = "271K"
AUXDATA GridFileName    = "ONERA-OAT15A_Cadence_Unstructured_REV02_Level-1.cgns"

20	1	131626	3.2890130000000000E-01	4.1515670000000000E-01	0.0000000000000000E+00	3.9214075000000000E-01	3.3828261000000000E-01	1.2185911000000000E-06	-999	0.60172348	0.20561437	-0.15235449
40	1	131626	1.9881037000000000E-01	2.2555579000000000E-01	0.0000000000000000E+00	2.2536338000000000E-01	2.0504741000000000E-01	1.2163147000000000E-06	-999	0.60610665	0.14567883	-0.15525654
60	1	131626	1.7365026000000000E-01	1.6343244000000000E-01	0.0000000000000000E+00	1.9335338000000000E-01	1.7572633000000000E-01	1.2153965000000000E-06	-999	0.60832536	0.12451681	-0.15633515
80	1	131626	1.6759956000000000E-01	1.2785788000000000E-01	0.0000000000000000E+00	1.7664510000000000E-01	1.6787384000000000E-01	1.2148604000000000E-06	-999	0.60995404	0.11396366	-0.15683067
100	1	131626	1.7761437000000000E-01	1.0475591000000000E-01	0.0000000000000000E+00	1.5331310000000000E-01	1.7876263000000000E-01	1.2145661000000000E-06	-999	0.61135387	0.10613293	-0.15716914
120	1	131626	1.9850684000000000E-01	8.9825259000000000E-02	0.0000000000000000E+00	1.3203200000000000E-01	2.0131518000000000E-01	1.2143721000000000E-06	-999	0.61263583	0.09978433	-0.15737323
140	1	131626	2.3443469000000000E-01	7.8838005000000000E-02	0.0000000000000000E+00	1.1215030000000000E-01	2.3947665000000000E-01	1.5061535000000000E-06	-999	0.61412714	0.09342295	-0.15742859
160	1	131626	2.8970946000000000E-01	7.0108223000000000E-02	0.0000000000000000E+00	9.8302262000000000E-02	2.9770996000000000E-01	1.8499140000000000E-06	-999	0.61581910	0.08726237	-0.15740306
180	1	131626	3.4312845000000000E-01	6.1289086000000000E-02	0.0000000000000000E+00	9.5449679000000000E-02	3.5426748000000000E-01	2.2721249000000000E-06	-999	0.61777687	0.08132081	-0.15752370
200	1	131626	3.2989328000000000E-01	5.4065509000000000E-02	0.0000000000000000E+00	9.3633938000000000E-02	3.4114726000000000E-01	2.7789367000000000E-06	-999	0.62019385	0.07561600	-0.15789665
220	1	131626	2.5374584000000000E-01	5.0231855000000000E-02	0.0000000000000000E+00	8.5502211000000000E-02	2.6146487000000000E-01	3.3741501000000000E-06	-999	0.62303371	0.07027268	-0.15844623
240	1	131626	1.5470694000000000E-01	4.8987966000000000E-02	0.0000000000000000E+00	7.1682688000000000E-02	1.5869064000000000E-01	4.0641821000000000E-06	-999	0.62606197	0.06552940	-0.15931322
260	1	131626	1.1029851000000000E-01	4.5737822000000000E-02	0.0000000000000000E+00	6.0454762000000000E-02	1.1332945000000000E-01	4.8590735000000000E-06	-999	0.62840880	0.06153248	-0.16042540
280	1	131626	1.0544129000000000E-01	4.0763536000000000E-02	0.0000000000000000E+00	5.1763020000000000E-02	1.0815075000000000E-01	5.8033512000000000E-06	-999	0.63010583	0.05816283	-0.16127258
300	1	131626	1.7675850000000000E-01	2.7971602000000000E-02	0.0000000000000000E+00	5.7026956000000000E-02	1.8278217000000000E-01	6.8654405000000000E-06	-999	0.63380977	0.05529715	-0.16206106
320	1	131626	2.6538136000000000E-01	1.6458022000000000E-02	0.0000000000000000E+00	6.7125977000000000E-02	2.7607572000000000E-01	8.0200597000000000E-06	-999	0.64053685	0.05273258	-0.16307375
340	1	131626	2.7436805000000000E-01	1.5182214000000000E-02	0.0000000000000000E+00	7.2017847000000000E-02	2.8736437000000000E-01	9.1756653000000000E-06	-999	0.65040354	0.05025321	-0.16507724
360	1	131626	1.8803455000000000E-01	1.1675792000000000E-02	0.0000000000000000E+00	5.1623763000000000E-02	1.9731213000000000E-01	1.0230324000000000E-05	-999	0.66139438	0.04766932	-0.16769899
380	1	131626	8.0892915000000000E-02	1.4402190000000000E-02	0.0000000000000000E+00	5.7109786000000000E-02	8.3742485000000000E-02	1.1028155000000000E-05	-999	0.67253551	0.04481440	-0.17030203
400	1	131626	1.2448099000000000E-01	1.8697097000000000E-02	0.0000000000000000E+00	6.6685784000000000E-02	1.3134467000000000E-01	1.1038770000000000E-05	-999	0.68231498	0.04219832	-0.17216492
420	1	131626	1.4332946000000000E-01	1.6309356000000000E-02	0.0000000000000000E+00	4.5896477000000000E-02	1.5116729000000000E-01	1.1050142000000000E-05	-999	0.69014898	0.04018295	-0.17272391
440	1	131626	1.2823770000000000E-01	1.2324801000000000E-02	0.0000000000000000E+00	3.1486263000000000E-02	1.3444049000000000E-01	1.1062286000000000E-05	-999	0.69688168	0.03863140	-0.17229507
460	1	131626	1.0402781000000000E-01	1.0145649000000000E-02	0.0000000000000000E+00	2.6806736000000000E-02	1.0786278000000000E-01	1.1074687000000000E-05	-999	0.70380001	0.03731660	-0.17152620
480	1	131626	8.8396847000000000E-02	9.4888506000000000E-03	0.0000000000000000E+00	2.0132119000000000E-02	9.1280908000000000E-02	1.1086688000000000E-05	-999	0.71203469	0.03627999	-0.17103847
500	1	131626	6.0534178000000000E-02	7.1671752000000000E-03	0.0000000000000000E+00	1.5814139000000000E-02	6.2373495000000000E-02	1.1098267000000000E-05	-999	0.72150896	0.03558245	-0.17099187
520	1	131626	4.2975488000000000E-02	5.3457358000000000E-03	0.0000000000000000E+00	1.2562827000000000E-02	4.4261226000000000E-02	1.1109244000000000E-05	-999	0.73080375	0.03519580	-0.17092182
540	1	131626	4.3598640000000000E-02	5.7861448000000000E-03	0.0000000000000000E+00	8.9799554000000000E-03	4.4972523000000000E-02	1.1119566000000000E-05	-999	0.73839157	0.03505610	-0.17027285
560	1	131626	3.0940224000000000E-02	5.5784289000000000E-03	0.0000000000000000E+00	9.6991554000000000E-03	3.1865085000000000E-02	1.1129743000000000E-05	-999	0.74386441	0.03514130	-0.16898466
580	1	131626	2.2121644000000000E-02	4.0693989000000000E-03	0.0000000000000000E+00	1.0550045000000000E-02	2.2404406000000000E-02	1.1139881000000000E-05	-999	0.74783704	0.03542075	-0.16742260
600	1	131626	3.8981300000000000E-02	3.2515583000000000E-03	0.0000000000000000E+00	9.2626849000000000E-03	3.9814424000000000E-02	1.1149902000000000E-05	-999	0.75109703	0.03579604	-0.16594335
620	1	131626	4.5673496000000000E-02	3.6297664000000000E-03	0.0000000000000000E+00	7.5390693000000000E-03	4.6810066000000000E-02	1.1160230000000000E-05	-999	0.75414668	0.03612913	-0.16468813
640	1	131626	3.8265764000000000E-02	3.6640933000000000E-03	0.0000000000000000E+00	6.2267576000000000E-03	3.9238406000000000E-02	1.1170981000000000E-05	-999	0.75723181	0.03633260	-0.16365524
660	1	131626	2.5374721000000000E-02	3.0169553000000000E-03	0.0000000000000000E+00	5.3942538000000000E-03	2.5970669000000000E-02	1.1181937000000000E-05	-999	0.76045152	0.03642465	-0.16282798
680	1	131626	1.8417562000000000E-02	2.7626410000000000E-03	0.0000000000000000E+00	5.9603044000000000E-03	1.8822067000000000E-02	1.1192865000000000E-05	-999	0.76377426	0.03648786	-0.16221433
700	1	131626	2.0272983000000000E-02	4.1827676000000000E-03	0.0000000000000000E+00	5.7274150000000000E-03	2.0767510000000000E-02	1.1204071000000000E-05	-999	0.76701644	0.03658657	-0.16179709
720	1	131626	1.7321637000000000E-02	4.5672892000000000E-03	0.0000000000000000E+00	3.3105375000000000E-03	1.7542202000000000E-02	1.1215236000000000E-05	-999	0.76990842	0.03671222	-0.16150154
740	1	131626	1.6452914000000000E-02	3.2635451000000000E-03	0.0000000000000000E+00	2.2582598000000000E-03	1.6467249000000000E-02	1.1225360000000000E-05	-999	0.77224103	0.03678975	-0.16122985
760	1	131626	2.1924591000000000E-02	2.4759505000000000E-03	0.0000000000000000E+00	3.4577147000000000E-03	2.2235963000000000E-02	1.1234241000000000E-05	-999	0.77397913	0.03672949	-0.16091671
780	1	131626	2.0251816000000000E-02	2.5446950000000000E-03	0.0000000000000000E+00	4.0823762000000000E-03	2.0527494000000000E-02	1.1241919000000000E-05	-999	0.77527457	0.03648443	-0.16055859
800	1	131626	1.3767074000000000E-02	2.2380104000000000E-03	0.0000000000000000E+00	4.3256868000000000E-03	1.3743432000000000E-02	1.1248708000000000E-05	-999	0.77639707	0.03607190	-0.16020896
820	1	131626	1.3712834000000000E-02	2.0479537000000000E-03	0.0000000000000000E+00	3.8740274000000000E-03	1.3804718000000000E-02	1.1254857000000000E-05	-999	0.77764009	0.03555882	-0.15995422
840	1	131626	1.5113927000000000E-02	1.9694569000000000E-03	0.0000000000000000E+00	2.9720878000000000E-03	1.5321823000000000E-02	1.1261005000000000E-05	-999	0.77921717	0.03502531	-0.15987465
860	1	131626	1.3614391000000000E-02	1.8471530000000000E-03	0.0000000000000000E+00	2.3267505000000000E-03	1.3704519000000000E-02	1.1267937000000000E-05	-999	0.78118753	0.03452814	-0.16000487
880	1	131626	1.2459734000000000E-02	1.7599242000000000E-03	0.0000000000000000E+00	2.0531416000000000E-03	1.2444286000000000E-02	1.1275481000000000E-05	-999	0.78347281	0.03408731	-0.16032227
900	1	131626	1.2945561000000000E-02	1.7125556000000000E-03	0.0000000000000000E+00	1.7340763000000000E-03	1.2958774000000000E-02	1.1283741000000000E-05	-999	0.78590676	0.03369427	-0.16075470
920	1	131626	1.2825057000000000E-02	1.6871147000000000E-03	0.0000000000000000E+00	1.4330109000000000E-03	1.2839555000000000E-02	1.1292500000000000E-05	-999	0.78830665	0.03332826	-0.16120862
940	1	131626	1.1367629000000000E-02	1.6748663000000000E-03	0.0000000000000000E+00	1.6249524000000000E-03	1.1302944000000000E-02	1.1301570000000000E-05	-999	0.79054645	0.03297046	-0.16160213
960	1	131626	1.0193583000000000E-02	1.6649564000000000E-03	0.0000000000000000E+00	1.9753531000000000E-03	1.0082404000000000E-02	1.1310804000000000E-05	-999	0.79256292	0.03260941	-0.16187308
980	1	131626	1.0240136000000000E-02	1.6409729000000000E-03	0.0000000000000000E+00	2.0286751000000000E-03	1.0174899000000000E-02	1.1320221000000000E-05	-999	0.79433700	0.03224166	-0.16198045
1000	1	131626	1.0206964000000000E-02	1.5817821000000000E-03	0.0000000000000000E+00	1.7977266000000000E-03	1.0167128000000000E-02	1.1329596000000000E-05	-999	0.79595365	0.03187721	-0.16193591
1020	1	131626	1.0206964000000000E-02	1.5817821000000000E-03	0.0000000000000000E+00	1.7977266000000000E-03	1.0167128000000000E-02	1.1329596000000000E-05	-999	0.79596326	0.03187234	-0.16193509
1040	1	131626	6.3724705000000000E-02	3.7041391000000000E-02	5.6091173000000000E-11	7.1632602000000000E-02	6.4594943000000000E-02	3.2939770000000000E-07	-999	0.79599918	0.03186185	-0.16193264
1060	1	131626	4.6060135000000000E-02	1.6688455000000000E-02	4.9983129000000000E-11	2.8329461000000000E-02	4.7551802000000000E-02	2.8003707000000000E-07	-999	0.79604393	0.03184883	-0.16192935
1080	1	131626	3.8410732000000000E-02	9.9842029000000000E-03	2.7645397000000000E-11	2.1092938000000000E-02	3.9286933000000000E-02	3.5088296000000000E-07	-999	0.79610137	0.03183157	-0.16192517
1100	1	131626	2.8517416000000000E-02	6.9644988000000000E-03	1.4431980000000000E-11	1.8050709000000000E-02	2.9234499000000000E-02	4.3688338000000000E-07	-999	0.79617011	0.03180737	-0.16192035
1120	1	131626	2.5270020000000000E-02	5.8060926000000000E-03	1.2410950000000000E-11	1.4825685000000000E-02	2.6010073000000000E-02	5.3609689000000000E-07	-999	0.79625927	0.03176532	-0.16191356
1140	1	131626	2.4827898000000000E-02	5.4254899000000000E-03	1.4438829000000000E-11	1.2392952000000000E-02	2.5483105000000000E-02	6.5361063000000000E-07	-999	0.79636783	0.03169320	-0.16190411
1160	1	131626	2.4075732000000000E-02	5.3502442000000000E-03	1.4704991000000000E-11	1.1350817000000000E-02	2.4613514000000000E-02	7.9724067000000000E-07	-999	0.79650613	0.03154613	-0.16189156
1180	1	131626	2.6950022000000000E-02	5.4891791000000000E-03	1.4532451000000000E-11	1.0645001000000000E-02	2.7521012000000000E-02	9.7265505000000000E-07	-999	0.79668624	0.03122260	-0.16187167
1200	1	131626	3.4844234000000000E-02	5.6489194000000000E-03	2.0326893000000000E-11	1.1859797000000000E-02	3.5563882000000000E-02	1.1835553000000000E-06	-999	0.79691070	0.03060665	-0.16182935
1220	1	131626	3.8329280000000000E-02	5.5848169000000000E-03	2.6436202000000000E-11	1.4428523000000000E-02	3.8999417000000000E-02	1.4290706000000000E-06	-999	0.79726555	0.02997545	-0.16174795
1240	1	131626	3.4672160000000000E-02	5.4283119000000000E-03	2.9234785000000000E-11	1.4265282000000000E-02	3.5265571000000000E-02	1.7034559000000000E-06	-999	0.79792541	0.02949689	-0.16168203
1260	1	131626	3.3191866000000000E-02	5.5737121000000000E-03	3.1771402000000000E-11	1.2118227000000000E-02	3.3859787000000000E-02	1.9936398000000000E-06	-999	0.79817673	0.02923913	-0.16165643
1280	1	131626	3.2061692000000000E-02	5.8003297000000000E-03	2.5916794000000000E-11	1.1501576000000000E-02	3.2727741000000000E-02	1.7154584000000000E-06	-999	0.79835886	0.02900611	-0.16162722
1300	1	131626	3.0898815000000000E-02	6.0727666000000000E-03	2.0870727000000000E-11	1.1050802000000000E-02	3.1556771000000000E-02	1.4277067000000000E-06	-999	0.79874479	0.02866363	-0.16158659
1320	1	131626	3.0767173000000000E-02	6.3799194000000000E-03	1.7600901000000000E-11	1.0721992000000000E-02	3.1439930000000000E-02	1.5434978000000000E-06	-999	0.79921432	0.02831759	-0.16155540
