#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 SECTIONAL CUT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged sectional cuts
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX  THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     K.KK ALPHA: Angle of attack for the solution
#                     L    GRID LEVEL: 1, 2, 3, 4, 5, or 6
#                     EXAMPLE: 007.02 - ALPHA 2.50 - GRID 3 - WING SECTION  1
#
# 
#       NOMENCLATURE:
#                  X:   X coordinate
#                  Y:   Y coordinate
#                  Z:   Z coordinate
#                X/C:   Chord Fraction = (X - X_LE)/CHORD
#                 CP:   Coefficient of pressure
#                 CF:   Skin-friction coefficient at wall [tauw/(freestream dynamic pressure)]
#        CFX,CFY,CFZ:   Components of skin-friction coefficient at wall
#                   
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#   CONFIGURATION:      ONERA OAT15A
#                       CRMWB   (Common Research Model Wing/Body)
#                       CRMWBNP (Common Research Model Wing/Body/Nacelle/Pylon)
#
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "029.02"
# Column       1     2     3     4       5      6      7       8       9
VARIABLES =   "X"   "Y"   "Z"   "X/C"   "CP"   "CF"   "CFX"   "CFY"   "CFZ"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "029"
DATASETAUXDATA SubmissionDate  = "07/09/2025"
DATASETAUXDATA Name            = "Marshall Galbraith"
DATASETAUXDATA Email           = "galbramc@mit.edu"
DATASETAUXDATA Institution     = "Massahucetts Institute of Technology"
DATASETAUXDATA SolverName      = "SANS"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-neg"
DATASETAUXDATA GridId          = "Adpated"
DATASETAUXDATA Notes           = ""



ZONE T="029.02 - ALPHA 1.50" N=3478, E=1739, F=FEPOINT, ET=LINESEG
AUXDATA GridLevel       = "128k"
AUXDATA Mach            = "0.73"
AUXDATA Re              = "3e6"
AUXDATA Alpha           = "1.50"
AUXDATA Tstatic         = "271 K"
AUXDATA CLtotal         = "8.137718973980000436e-01"
AUXDATA Eta             = ""
AUXDATA Dt              = ""
AUXDATA CtuStart        = ""
AUXDATA CtuAvg          = ""
AUXDATA GridFileName    = "MOESS Adapted"
6.6523734821572200E-06	-4.0933494213628600E-04	0	6.6523734821572200E-06	1.0791462182380200E+00	2.5697986775841400E-03	-3.9316790259262300E-06	2.5697956699343300E-03	0
-3.5249301955626600E-18	5.5792518146256200E-17	0	-3.5249301955626600E-18	1.0604610182482900E+00	2.5693176539775300E-03	-3.9309430808183500E-06	2.5693146468907000E-03	0
2.7054438312169300E-05	-8.2450058941364200E-04	0	2.7054438312169300E-05	1.0940463505424800E+00	2.2026878184464900E-03	-1.2322370636454500E-04	2.1992384008384200E-03	0
6.6523734821572200E-06	-4.0933494213628600E-04	0	6.6523734821572200E-06	1.0791462182380200E+00	2.2024076849098300E-03	-1.2320803501429900E-04	2.1989587059919500E-03	0
6.1834027384192500E-05	-1.2395400338083200E-03	0	6.1834027384192500E-05	1.1084371304439300E+00	1.8979849131385300E-03	-1.4726411027926000E-04	1.8922631984808900E-03	0
2.7054438312169300E-05	-8.2450058941364200E-04	0	2.7054438312169300E-05	1.0940463505424800E+00	1.8978551364248600E-03	-1.4725404094124400E-04	1.8921338129954500E-03	0
1.2360038005921100E-04	-1.7367852735512200E-03	0	1.2360038005921100E-04	1.1224068713729500E+00	1.5634695924792000E-03	-1.7857464448398700E-04	1.5532379930179700E-03	0
6.1834027384192500E-05	-1.2395400338083200E-03	0	6.1834027384192500E-05	1.1084371304439300E+00	1.5632256654240700E-03	-1.7854678389263200E-04	1.5529956622612100E-03	0
1.9170946444104900E-04	-2.1461192833503000E-03	0	1.9170946444104900E-04	1.1301474026408900E+00	1.2366865646607400E-03	-1.6379316558131600E-04	1.2257917678469000E-03	0
1.2360038005921100E-04	-1.7367852735512200E-03	0	1.2360038005921100E-04	1.1224068713729500E+00	1.2365995431048700E-03	-1.6378163999656100E-04	1.2257055129219300E-03	0
2.6332894986306800E-04	-2.4982547502895100E-03	0	2.6332894986306800E-04	1.1363668307823000E+00	6.8427876999802000E-04	-1.2460136232370400E-04	6.7283871438635300E-04	0
1.9170946444104900E-04	-2.1461192833503000E-03	0	1.9170946444104900E-04	1.1301474026408900E+00	6.8427121026320500E-04	-1.2459998576016000E-04	6.7283128103830000E-04	0
3.4709599591160300E-04	-2.8490063813531900E-03	0	3.4709599591160300E-04	1.1397427072221300E+00	4.7414952777740900E-04	-7.1404371736499800E-05	4.6874213634839300E-04	0
2.6332894986306800E-04	-2.4982547502895100E-03	0	2.6332894986306800E-04	1.1363668307823000E+00	4.7412617271584600E-04	-7.1400854590377500E-05	4.6871904763721700E-04	0
4.5865351449937400E-04	-3.2499973712568500E-03	0	4.5865351449937400E-04	1.1401681810456000E+00	5.8184144453324900E-05	6.4327875060502100E-06	5.7827449456701600E-05	0
3.4709599591160300E-04	-2.8490063813531900E-03	0	3.4709599591160300E-04	1.1397427072221300E+00	5.8183279678024700E-05	6.4326918973907200E-06	5.7826589982848600E-05	0
5.7668231899915700E-04	-3.6189715582195900E-03	0	5.7668231899915700E-04	1.1391467367137000E+00	1.7840595600469600E-04	9.8253374863184700E-05	-1.4891259001825200E-04	0
4.5865351449937400E-04	-3.2499973712568500E-03	0	4.5865351449937400E-04	1.1401681810456000E+00	1.7840482783654800E-04	9.8252753547971200E-05	-1.4891164835441800E-04	0
6.8924560107964200E-04	-3.9334276052126100E-03	0	6.8924560107964200E-04	1.1379892770792400E+00	5.4680620928942700E-04	2.0317243728726600E-04	-5.0765932596991100E-04	0
5.7668231899915700E-04	-3.6189715582195900E-03	0	5.7668231899915700E-04	1.1391467367137000E+00	5.4685198670486600E-04	2.0318944643797400E-04	-5.0770182609410500E-04	0
