#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++
#
# DPW-8/AePW-4 FORCE AND MOMENT SUBMITTAL FORM (Version 5 - October 16, 2024)
#
# Provide this file for steady-state or time-averaged force and moment coefficients
#
#
#
# Data Set Title XXX.YY: Replace "XXX.YY" in the zone titles with the following information
#                     (Three-Digit Participant ID).(Two-Digit Submission ID)
#                     XXX THREE-DIGIT PARTICIPANT ID: assigned by your working group leaders
#                     YY   TWO-DIGIT  SUBMISSION ID:  (self assigned) label a solver/grid/computational approach
#                     EXAMPLE: 007.02
#
#
#       NOMENCLATURE:
#         GRID_LEVEL:   Level of grid refinement (1-6)
#          GRID_SIZE:   Number of grid nodes or cells
#         CONTINUITY:   Residual of continuity equation (to 16 decimal points)
#          MOMENTUMX:   Residual of x momentum equation (to 16 decimal points)
#          MOMENTUMY:   Residual of y momentum equation (to 16 decimal points)
#          MOMENTUMZ:   Residual of z momentum equation (to 16 decimal points)
#             ENERGY:   Residual of x energy equation (to 16 decimal points)
#              TURB1:   Residual of the first turbulence model equation (to 16 decimal points)
#              TURB2:   Residual of the second turbulence model equation (to 16 decimal points)
#                 CL:   Coefficient of Lift            (total) (L/(0.5*rho_inf*U_inf^2*A)  )              Provided to eight decimal points
#                 CD:   Coefficient of Drag            (total) (D/(0.5*rho_inf*U_inf^2*A)  )              Provided to nine  decimal points
#                 CM:   Coefficient of Pitching Moment (total) (M/(0.5*rho_inf*U_inf^2*A*c)) (+ nose-up)  Provided to eight decimal points
#
#      OPTIONAL DATA:   Enter -999 for any optional data you are not submitting
#
#        DEFINITIONS:   CTU --> Convective Time Unit  (Uinf/Cref is 1.00 CTU)
#
#   REFERENCE VALUES: ONERA OAT15A (ONE CELL WIDE)
#                       Planform ref area, A         =  Cref * span (span is grid dependent)
#                       Mean aerodynamic chord, Cref =    230.00 mm
#                       x moment center              =     57.50 mm
#                       y moment center              =      0.00 mm
#                       z moment center              =      0.00 mm
#
#   REFERENCE VALUES: Common Research Model
#                       Planform ref area, A         = 594720.00 inches^2
#                       Mean aerodynamic chord, Cref =    275.80 inches
#                       Full-span length, B          =   2313.50 inches
#                       Semi-span length, BO2        =   1156.75 inches
#                       x moment center              =   1325.90 inches
#                       y moment center              =      0.00 inches
#                       z moment center              =    177.95 inches
#                       Aspect Ratio, AR             =      9.00
#
#              NOTES:   1. All numerical data fields can be free-formatted.
#                       2. Please use at least 4 decimal places for coordinate values
#                       3. Please use at least 6 decimal places for coefficient values
#                       4. Only include one grid type, grid size, soln method, turb model, etc per form.
#                       5. Fill fields with value of -999 for data that are not available.
#
#++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

TITLE = "012.06"

# Column     1            2             3            4             5            6            7            8         9       10       11        12        13
VARIABLES = "ITERATION"  "GRID_LEVEL"  "GRID_SIZE"  "CONTINUITY"  "MOMENTUMX"  "MOMENTUMY"  "MOMENTUMZ"  "ENERGY"  "TURB1"  "CL_TOT"  "CD_TOT"  "CM_TOT"

#---------------------------------------------------
#   PARTICIPANT, GRID, AND SOLVER INFORMATION
#---------------------------------------------------
DATASETAUXDATA ParticipantID   = "012"
DATASETAUXDATA SubmissionDate  = "2025-04-16"
DATASETAUXDATA Name            = "Steven Massey"
DATASETAUXDATA Email           = "Steven.J.Massey@nasa.gov"
DATASETAUXDATA Institution     = "NASA Langley Research Center - Aeroelasticity Branch"
DATASETAUXDATA SolverName      = "FUN3D 14.1"
DATASETAUXDATA BasicAlgorithm  = "RANS"
DATASETAUXDATA TurbulenceModel = "SA-NEG"
DATASETAUXDATA GridId          = "ref_source adapted"
DATASETAUXDATA Discretization  = "Stabilized Finite Element"
DATASETAUXDATA Order           = "2"
DATASETAUXDATA DistanceCalc    = "exhaustive search"
DATASETAUXDATA Notes           = ""


#-------------------------------------------------------------------------------
#  REQUIRED:  RESIDUAL DATA
#-------------------------------------------------------------------------------

ZONE T="012.06 - Alpha 0.00 - Grid Level 1"
AUXDATA Tstatic         = "520 R"
AUXDATA GridFileName    = "ref_source_Joukowski_grid03_02_A_0.00_grid01.lb8.ugrid"
1 1 159816 4.5522327640E-06 8.6799558800E-05 0.0000000000E+00 2.6838627900E-06 8.8237875500E-06 2.2812538880E-06 -9.8815677860E-11 8.4930161510E-01 5.0858334420E-09
2 1 159816 3.1951979520E-06 7.1074210820E-05 0.0000000000E+00 1.9565613930E-06 7.0520482150E-06 1.7247640950E-06 -7.4039975190E-10 9.6836304850E-01 -1.8249061430E-09
3 1 159816 2.1611532980E-06 5.5758797570E-05 0.0000000000E+00 1.3700379200E-06 5.5009778910E-06 1.2517270870E-06 -1.4533609590E-09 1.0551960980E+00 -5.4138064860E-09
4 1 159816 1.5385623670E-06 4.1577993780E-05 0.0000000000E+00 9.8883568070E-07 4.2624669210E-06 8.6693144740E-07 -1.8636421300E-09 1.0931128550E+00 -7.1659824740E-09
5 1 159816 1.2737966000E-06 2.9218256270E-05 0.0000000000E+00 8.3162791110E-07 3.3810159100E-06 5.7046390140E-07 -1.9855120330E-09 1.1759023250E+00 -8.1045439800E-09
6 1 159816 1.1368236820E-06 2.6261472280E-05 0.0000000000E+00 8.4133616890E-07 2.9106542820E-06 5.0062737700E-07 -2.0096002080E-09 1.2292497920E+00 -8.8349914610E-09
7 1 159816 1.0451296150E-06 2.3025864010E-05 0.0000000000E+00 8.2429715060E-07 2.5304552540E-06 4.2793495430E-07 -2.0997305560E-09 1.2378570560E+00 -9.1697190950E-09
8 1 159816 9.9480616910E-07 1.9591121280E-05 0.0000000000E+00 7.8786927900E-07 2.2704119090E-06 3.5431452320E-07 -2.0719096440E-09 1.1965824580E+00 -9.0084340540E-09
9 1 159816 9.4342583680E-07 1.6076472420E-05 0.0000000000E+00 7.5788139990E-07 2.0663885520E-06 2.8128211360E-07 -2.0503121420E-09 1.1196341810E+00 -8.5215198790E-09
10 1 159816 8.5205806670E-07 1.2635292350E-05 0.0000000000E+00 7.4412766710E-07 1.8368425510E-06 2.1447640280E-07 -1.6104039210E-09 9.7694898770E-01 -7.7066318880E-09
11 1 159816 6.4527298220E-07 5.0252546460E-06 0.0000000000E+00 6.4869237220E-07 1.5335469620E-06 8.2196601600E-08 -1.0416121300E-09 9.2514901630E-01 -7.8580996150E-09
12 1 159816 5.4610852940E-07 1.9592905630E-06 0.0000000000E+00 5.4490002530E-07 1.3565238120E-06 3.1891570480E-08 -7.4632400810E-09 9.1047458580E-01 -1.1943317170E-08
13 1 159816 4.8599698330E-07 9.6245488220E-07 0.0000000000E+00 4.7900110360E-07 1.2153642630E-06 1.5831408310E-08 -2.2059335250E-07 9.0549645330E-01 -7.2725270580E-08
14 1 159816 4.2858796050E-07 6.6315778860E-07 0.0000000000E+00 4.4122224350E-07 1.0727871100E-06 1.1000512550E-08 -3.5426781840E-06 8.9925705970E-01 -6.6896761690E-07
15 1 159816 3.4821145490E-07 5.3870491680E-07 0.0000000000E+00 4.3544495730E-07 8.7020067560E-07 8.6134474450E-09 -3.1524601490E-05 8.8155814620E-01 -3.7048216770E-06
16 1 159816 2.8399082990E-07 5.3959409910E-07 0.0000000000E+00 4.9640371920E-07 6.9848458710E-07 7.1767050560E-09 -1.7526369480E-04 8.1869421820E-01 -1.0998598270E-05
17 1 159816 3.0007284810E-07 5.4695206980E-07 0.0000000000E+00 5.1959934410E-07 7.2458924400E-07 6.0276444090E-09 -6.3253354610E-04 6.7236941120E-01 -9.1320751060E-06
18 1 159816 3.1742064930E-07 4.7115585850E-07 0.0000000000E+00 4.1875982750E-07 7.7373566980E-07 5.2078633210E-09 -1.5334253120E-03 4.4162605810E-01 4.3519448950E-05
19 1 159816 2.1511740320E-07 3.1317341870E-07 0.0000000000E+00 1.9740704320E-07 5.2673144960E-07 4.5338057280E-09 -2.5713496650E-03 2.0695002310E-01 1.6807218900E-04
20 1 159816 1.5804607160E-07 2.2170729650E-07 0.0000000000E+00 9.3438351810E-08 3.6987743810E-07 3.8919638270E-09 -3.0392349430E-03 8.4077539090E-02 2.9403674320E-04
21 1 159816 1.7366302890E-07 2.2641099520E-07 0.0000000000E+00 1.7471003460E-07 4.0164337480E-07 3.1986318740E-09 -2.6161466880E-03 1.0583677800E-01 3.1660454560E-04
